ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60623,22,05/24/2020,05/30/2020,206,3242,240,3770.7,1224,8954,1424,10414.2,0.2,0.4,9,121,10.5,140.7,85979,60623-2020-22,POINT (-87.717446 41.850321)
60622,15,04/05/2020,04/11/2020,68,168,129,318.2,206,577,390,1092.9,0.3,0.3,2,3,3.8,5.7,52793,60622-2020-15,POINT (-87.681818 41.902762)
60632,27,06/28/2020,07/04/2020,50,3344,55,3673.2,819,12572,900,13809.5,0.1,0.3,3,92,3.3,101.1,91039,60632-2020-27,POINT (-87.711251 41.810038)
60651,29,07/12/2020,07/18/2020,60,1984,95,3138.3,1110,11682,1756,18478.9,0.1,0.2,1,76,1.6,120.2,63218,60651-2020-29,POINT (-87.741017 41.901964)
60638,20,05/10/2020,05/16/2020,131,874,223,1486.5,644,3524,1095,5993.5,0.2,0.3,5,24,8.5,40.8,58797,60638-2020-20,POINT (-87.771902 41.787032)
60638,22,05/24/2020,05/30/2020,55,1043,94,1773.9,615,4840,1046,8231.7,0.1,0.2,3,29,5.1,49.3,58797,60638-2020-22,POINT (-87.771902 41.787032)
60614,15,04/05/2020,04/11/2020,52,172,73,241.2,193,636,271,891.9,0.2,0.2,8,9,11.2,12.6,71308,60614-2020-15,POINT (-87.652064 41.922605)
60607,25,06/14/2020,06/20/2020,11,465,37,1571.4,368,2611,1244,8823.6,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-25,POINT (-87.652727 41.876104)
60611,21,05/17/2020,05/23/2020,10,124,31,382.4,380,2076,1172,6402.3,0.0,0.1,0,2,0.0,6.2,32426,60611-2020-21,POINT (-87.620291 41.894734)
60645,11,03/08/2020,03/14/2020,,,,,4,4,8,8.4,0.0,0.0,0,0,0.0,0.0,47732,60645-2020-11,POINT (-87.695049 42.008927)
60645,16,04/12/2020,04/18/2020,137,493,287,1032.9,381,1251,798,2620.9,0.4,0.4,8,16,16.8,33.5,47732,60645-2020-16,POINT (-87.695049 42.008927)
60609,49,11/29/2020,12/05/2020,330,5001,537,8132.4,2369,42807,3852,69610.5,0.2,0.1,7,102,11.4,165.9,61495,60609-2020-49,POINT (-87.653382 41.812017)
60629,5,01/31/2021,02/06/2021,133,15686,119,14024.1,2001,94996,1789,84931.6,0.1,0.2,4,223,3.6,199.4,111850,60629-2021-5,POINT (-87.711565 41.777061)
60610,46,11/08/2020,11/14/2020,260,1618,666,4146.7,2209,28111,5661,72044.4,0.1,0.1,2,14,5.1,35.9,39019,60610-2020-46,POINT (-87.63581 41.90455)
60614,20,05/10/2020,05/16/2020,41,469,58,657.7,654,2793,917,3916.8,0.1,0.1,6,54,8.4,75.7,71308,60614-2020-20,POINT (-87.652064 41.922605)
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,176,330,371,695.4,0.2,0.2,0,0,0.0,0.0,47454,60637-2020-13,POINT (-87.604053 41.780991)
60626,17,04/19/2020,04/25/2020,200,500,402,1005.4,469,1377,943,2769,0.4,0.3,10,26,20.1,52.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60631,33,08/09/2020,08/15/2020,27,515,91,1744,685,9012,2320,30519.2,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-33,POINT (-87.813371 41.995019)
60602,51,12/13/2020,12/19/2020,2,64,161,5144.7,63,1431,5064,115032.2,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-51,POINT (-87.628309 41.883136)
60637,31,07/26/2020,08/01/2020,22,753,46,1586.8,766,10860,1614,22885.3,0.0,0.1,1,27,2.1,56.9,47454,60637-2020-31,POINT (-87.604053 41.780991)
60654,27,06/28/2020,07/04/2020,11,181,58,945.9,357,2212,1866,11560,0.0,0.1,0,1,0.0,5.2,19135,60654-2020-27,POINT (-87.636354 41.892485)
60654,45,11/01/2020,11/07/2020,167,816,873,4264.4,1053,12587,5503,65780,0.2,0.1,1,3,5.2,15.7,19135,60654-2020-45,POINT (-87.636354 41.892485)
60707,48,11/22/2020,11/28/2020,120,1359,279,3159.1,,4389,0,10202.5,0.0,0.1,0,15,0.0,34.9,43019,60707-2020-48,POINT (-87.808283 41.921777)
60603,26,06/21/2020,06/27/2020,0,6,0,511.1,10,124,852,10562.2,0.0,0.1,0,0,0.0,0.0,1174,60603-2020-26,POINT (-87.625473 41.880112)
60604,37,09/06/2020,09/12/2020,0,30,0,3836.3,22,447,2813,57161.1,0.0,0.1,0,0,0.0,0.0,782,60604-2020-37,POINT (-87.629029 41.878153)
60616,44,10/25/2020,10/31/2020,135,1251,248,2296.9,2233,28429,4100,52197.8,0.1,0.0,0,42,0.0,77.1,54464,60616-2020-44,POINT (-87.629531 41.844869)
60656,40,09/27/2020,10/03/2020,38,658,138,2385.9,516,9237,1871,33492.9,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-40,POINT (-87.817934 41.974566)
60604,2,01/10/2021,01/16/2021,3,84,384,10741.7,65,1309,8312,167391.3,0.1,0.1,0,0,0.0,0.0,782,60604-2021-2,POINT (-87.629029 41.878153)
60611,11,03/08/2020,03/14/2020,,,,,11,14,34,43.2,0.0,0.0,0,0,0.0,0.0,32426,60611-2020-11,POINT (-87.620291 41.894734)
60659,22,05/24/2020,05/30/2020,63,716,153,1743.4,378,2777,920,6762,0.2,0.2,1,38,2.4,92.5,41068,60659-2020-22,POINT (-87.703266 41.990803)
60602,39,09/20/2020,09/26/2020,0,22,0,1768.5,42,718,3376,57717,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-39,POINT (-87.628309 41.883136)
60656,13,03/22/2020,03/28/2020,22,27,80,97.9,148,176,537,638.2,0.1,0.1,0,0,0.0,0.0,27579,60656-2020-13,POINT (-87.817934 41.974566)
60632,12,03/15/2020,03/21/2020,4,7,4,7.7,67,71,74,78,0.1,0.1,0,0,0.0,0.0,91039,60632-2020-12,POINT (-87.711251 41.810038)
60602,14,03/29/2020,04/04/2020,,,,,6,13,482,1045,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-14,POINT (-87.628309 41.883136)
60605,13,03/22/2020,03/28/2020,16,39,58,141.7,89,189,323,686.8,0.2,0.1,0,0,0.0,0.0,27519,60605-2020-13,POINT (-87.623449 41.867824)
60827,28,07/05/2020,07/11/2020,3,87,10,304.4,65,597,228,2089.1,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-28,POINT (-87.633087 41.650765)
60623,27,06/28/2020,07/04/2020,58,3583,68,4167.3,1126,13764,1310,16008.6,0.1,0.3,1,148,1.2,172.1,85979,60623-2020-27,POINT (-87.717446 41.850321)
60611,16,04/12/2020,04/18/2020,8,72,25,222,123,514,379,1585.1,0.1,0.1,0,0,0.0,0.0,32426,60611-2020-16,POINT (-87.620291 41.894734)
60613,35,08/23/2020,08/29/2020,31,672,62,1341,1052,14516,2099,28966.5,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-35,POINT (-87.661343 41.953742)
60666,21,05/17/2020,05/23/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-21,POINT (-87.896371 41.979511)
60626,16,04/12/2020,04/18/2020,136,300,274,603.3,343,908,690,1825.9,0.3,0.3,10,16,20.1,32.2,49730,60626-2020-16,POINT (-87.669834 42.009469)
60651,32,08/02/2020,08/08/2020,75,2166,119,3426.2,960,14772,1519,23366.8,0.1,0.2,1,78,1.6,123.4,63218,60651-2020-32,POINT (-87.741017 41.901964)
60644,21,05/17/2020,05/23/2020,119,1092,249,2288.7,770,4362,1614,9142.4,0.2,0.2,12,69,25.2,144.6,47712,60644-2020-21,POINT (-87.756863 41.881113)
60644,10,03/01/2020,03/07/2020,,,,,4,4,8,8.4,0.0,0.0,0,0,0.0,0.0,47712,60644-2020-10,POINT (-87.756863 41.881113)
60707,14,04/04/2021,04/10/2021,29,2193,67,5097.7,,4389,0,10202.5,0.0,0.1,1,41,2.3,95.3,43019,60707-2021-14,POINT (-87.808283 41.921777)
60603,41,10/04/2020,10/10/2020,0,14,0,1192.5,22,497,1874,42333.9,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-41,POINT (-87.625473 41.880112)
60604,22,05/24/2020,05/30/2020,2,21,256,2685.4,20,112,2558,14322.3,0.0,0.2,0,0,0.0,0.0,782,60604-2020-22,POINT (-87.629029 41.878153)
60631,32,08/02/2020,08/08/2020,41,488,139,1652.6,677,8327,2293,28199.4,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-32,POINT (-87.813371 41.995019)
60616,12,03/15/2020,03/21/2020,11,14,20,25.7,69,80,127,146.9,0.1,0.1,0,0,0.0,0.0,54464,60616-2020-12,POINT (-87.629531 41.844869)
60646,1,01/03/2021,01/09/2021,121,2033,432,7264.1,1197,25419,4277,90824.3,0.1,0.1,2,57,7.1,203.7,27987,60646-2021-1,POINT (-87.761826 41.993931)
60612,13,03/22/2020,03/28/2020,62,81,181,236.1,211,321,615,935.6,0.4,0.3,1,1,2.9,2.9,34311,60612-2020-13,POINT (-87.687011 41.88004)
60618,17,04/19/2020,04/25/2020,157,512,166,542.4,517,1843,548,1952.4,0.3,0.2,6,12,6.4,12.7,94395,60618-2020-17,POINT (-87.703343 41.946699)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-18,POINT (-87.896371 41.979511)
60707,15,04/05/2020,04/11/2020,17,46,40,106.9,87,204,202,474.2,0.2,0.2,0,1,0.0,2.3,43019,60707-2020-15,POINT (-87.808283 41.921777)
60642,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,20201,60642-2020-10,POINT (-87.657821 41.899935)
60603,16,04/12/2020,04/18/2020,,,,,3,19,256,1618.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-16,POINT (-87.625473 41.880112)
60633,14,03/29/2020,04/04/2020,7,11,54,85.5,27,55,210,427.3,0.2,0.1,0,0,0.0,0.0,12871,60633-2020-14,POINT (-87.556037 41.653147)
60605,40,09/27/2020,10/03/2020,14,416,51,1511.7,666,10780,2420,39172.9,0.0,0.0,1,4,3.6,14.5,27519,60605-2020-40,POINT (-87.623449 41.867824)
60637,41,10/04/2020,10/10/2020,33,988,70,2082,4360,27810,9188,58604.1,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-41,POINT (-87.604053 41.780991)
60645,26,06/21/2020,06/27/2020,20,1140,42,2388.3,997,6779,2089,14202.2,0.0,0.2,1,67,2.1,140.4,47732,60645-2020-26,POINT (-87.695049 42.008927)
60827,41,10/04/2020,10/10/2020,2,113,7,395.4,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-41,POINT (-87.633087 41.650765)
60608,31,07/26/2020,08/01/2020,50,2077,63,2622.3,1441,16902,1819,21339.6,0.0,0.1,1,75,1.3,94.7,79205,60608-2020-31,POINT (-87.670366 41.849879)
60638,11,03/08/2020,03/14/2020,,,,,2,2,3,3.4,0.0,0.0,0,0,0.0,0.0,58797,60638-2020-11,POINT (-87.771902 41.787032)
60613,34,08/16/2020,08/22/2020,31,641,62,1279.1,1146,13464,2287,26867.3,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-34,POINT (-87.661343 41.953742)
60618,22,05/24/2020,05/30/2020,103,1206,109,1277.6,1093,6346,1158,6722.8,0.1,0.2,3,38,3.2,40.3,94395,60618-2020-22,POINT (-87.703343 41.946699)
60661,23,05/31/2020,06/06/2020,1,42,10,423.1,64,481,645,4845.9,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-23,POINT (-87.644283 41.882786)
60611,26,06/21/2020,06/27/2020,12,175,37,539.7,527,4354,1625,13427.5,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-26,POINT (-87.620291 41.894734)
60621,15,04/05/2020,04/11/2020,51,142,176,488.9,144,418,496,1439.3,0.4,0.3,2,6,6.9,20.7,29042,60621-2020-15,POINT (-87.638812 41.776931)
60636,15,04/05/2020,04/11/2020,57,193,177,599.3,113,408,351,1267,0.4,0.4,9,18,27.9,55.9,32203,60636-2020-15,POINT (-87.668597 41.77599)
60644,18,04/26/2020,05/02/2020,150,748,314,1567.7,744,2261,1559,4738.8,0.2,0.3,16,45,33.5,94.3,47712,60644-2020-18,POINT (-87.756863 41.881113)
60643,11,03/08/2020,03/14/2020,,,,,4,5,8,10,0.0,0.0,0,0,0.0,0.0,49870,60643-2020-11,POINT (-87.662381 41.700445)
60615,10,03/01/2020,03/07/2020,,,,,2,2,5,4.8,0.0,0.0,0,0,0.0,0.0,41563,60615-2020-10,POINT (-87.602725 41.801993)
60655,20,05/10/2020,05/16/2020,16,235,56,815.9,235,1804,816,6263,0.1,0.1,0,7,0.0,24.3,28804,60655-2020-20,POINT (-87.701434 41.696456)
60607,32,08/02/2020,08/08/2020,30,576,101,1946.5,593,6399,2004,21624.8,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-32,POINT (-87.652727 41.876104)
60615,25,06/14/2020,06/20/2020,12,388,29,933.5,551,4537,1326,10916,0.0,0.1,1,16,2.4,38.5,41563,60615-2020-25,POINT (-87.602725 41.801993)
60610,15,04/05/2020,04/11/2020,15,96,38,246,109,385,279,986.7,0.2,0.2,1,1,2.6,2.6,39019,60610-2020-15,POINT (-87.63581 41.90455)
60617,33,08/09/2020,08/15/2020,81,1803,98,2184.6,1475,20505,1787,24844.3,0.1,0.1,1,74,1.2,89.7,82534,60617-2020-33,POINT (-87.556897 41.721257)
60659,34,08/16/2020,08/22/2020,40,1004,97,2444.7,557,8810,1356,21452.2,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-34,POINT (-87.703266 41.990803)
60617,18,04/26/2020,05/02/2020,152,610,184,739.1,896,2794,1086,3385.3,0.2,0.2,3,27,3.6,32.7,82534,60617-2020-18,POINT (-87.556897 41.721257)
60604,47,11/15/2020,11/21/2020,8,66,1023,8439.9,82,859,10486,109846.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-47,POINT (-87.629029 41.878153)
60639,22,05/24/2020,05/30/2020,216,3141,239,3470.1,1632,10461,1803,11556.9,0.2,0.3,3,83,3.3,91.7,90517,60639-2020-22,POINT (-87.75531 41.920609)
60603,21,05/17/2020,05/23/2020,1,6,85,511.1,14,64,1192,5451.4,0.1,0.2,0,0,0.0,0.0,1174,60603-2020-21,POINT (-87.625473 41.880112)
60623,10,03/01/2020,03/07/2020,,,,,3,3,4,3.5,0.0,0.0,0,0,0.0,0.0,85979,60623-2020-10,POINT (-87.717446 41.850321)
60605,29,07/12/2020,07/18/2020,17,264,62,959.3,493,4599,1792,16712.1,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-29,POINT (-87.623449 41.867824)
60604,3,01/17/2021,01/23/2021,0,84,0,10741.7,42,1351,5371,172762.1,0.0,0.1,0,0,0.0,0.0,782,60604-2021-3,POINT (-87.629029 41.878153)
60604,50,12/06/2020,12/12/2020,2,75,256,9590.8,57,998,7289,127621.5,0.0,0.1,0,0,0.0,0.0,782,60604-2020-50,POINT (-87.629029 41.878153)
60601,13,03/22/2020,03/28/2020,9,23,61,156.7,36,73,245,497.4,0.2,0.2,0,0,0.0,0.0,14675,60601-2020-13,POINT (-87.622844 41.886262)
60621,20,05/10/2020,05/16/2020,51,446,176,1535.7,413,1851,1422,6373.5,0.1,0.2,6,34,20.7,117.1,29042,60621-2020-20,POINT (-87.638812 41.776931)
60640,19,05/03/2020,05/09/2020,66,632,95,906.5,517,2404,742,3448.3,0.1,0.2,16,58,23.0,83.2,69715,60640-2020-19,POINT (-87.662232 41.971888)
60646,37,09/06/2020,09/12/2020,17,562,61,2008.1,387,9179,1383,32797.4,0.1,0.1,0,43,0.0,153.6,27987,60646-2020-37,POINT (-87.761826 41.993931)
60656,26,06/21/2020,06/27/2020,12,294,44,1066,334,3331,1211,12078,0.1,0.1,0,9,0.0,32.6,27579,60656-2020-26,POINT (-87.817934 41.974566)
60666,50,12/06/2020,12/12/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-50,POINT (-87.896371 41.979511)
60660,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,43242,60660-2020-10,POINT (-87.666362 41.991062)
60608,14,03/29/2020,04/04/2020,77,168,97,212.1,201,509,254,642.6,0.3,0.3,1,1,1.3,1.3,79205,60608-2020-14,POINT (-87.670366 41.849879)
60602,28,07/05/2020,07/11/2020,2,17,161,1366.6,42,302,3376,24276.5,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-28,POINT (-87.628309 41.883136)
60603,53,12/27/2020,01/02/2021,3,49,256,4173.8,45,1114,3833,94889.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-53,POINT (-87.625473 41.880112)
60626,43,10/18/2020,10/24/2020,95,1661,191,3340,2129,36291,4281,72976.1,0.0,0.0,0,121,0.0,243.3,49730,60626-2020-43,POINT (-87.669834 42.009469)
60651,25,06/14/2020,06/20/2020,38,1818,60,2875.8,714,8167,1129,12918.8,0.1,0.2,4,69,6.3,109.1,63218,60651-2020-25,POINT (-87.741017 41.901964)
60631,17,04/19/2020,04/25/2020,28,125,95,423.3,221,1042,748,3528.7,0.1,0.1,0,2,0.0,6.8,29529,60631-2020-17,POINT (-87.813371 41.995019)
60660,42,10/11/2020,10/17/2020,44,858,102,1984.2,1209,18668,2796,43171,0.0,0.0,0,42,0.0,97.1,43242,60660-2020-42,POINT (-87.666362 41.991062)
60618,32,08/02/2020,08/08/2020,82,1734,87,1837,1950,21996,2066,23302.1,0.0,0.1,0,50,0.0,53.0,94395,60618-2020-32,POINT (-87.703343 41.946699)
60661,44,10/25/2020,10/31/2020,42,279,423,2810.8,458,5540,4614,55813,0.1,0.0,0,0,0.0,0.0,9926,60661-2020-44,POINT (-87.644283 41.882786)
60626,22,05/24/2020,05/30/2020,93,1003,187,2016.9,746,4297,1500,8640.7,0.1,0.2,7,93,14.1,187.0,49730,60626-2020-22,POINT (-87.669834 42.009469)
60666,28,07/05/2020,07/11/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-28,POINT (-87.896371 41.979511)
60628,24,06/07/2020,06/13/2020,28,1102,42,1651.6,810,7161,1214,10732.3,0.0,0.1,4,98,6.0,146.9,66724,60628-2020-24,POINT (-87.621537 41.694192)
60631,21,05/17/2020,05/23/2020,29,264,98,894,480,2394,1626,8107.3,0.1,0.1,9,17,30.5,57.6,29529,60631-2020-21,POINT (-87.813371 41.995019)
60666,15,04/11/2021,04/17/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-15,POINT (-87.896371 41.979511)
60636,18,04/26/2020,05/02/2020,88,427,273,1326,272,1081,845,3356.8,0.3,0.3,5,34,15.5,105.6,32203,60636-2020-18,POINT (-87.668597 41.77599)
60639,17,04/19/2020,04/25/2020,422,1006,466,1111.4,1014,2421,1120,2674.6,0.4,0.4,10,32,11.0,35.4,90517,60639-2020-17,POINT (-87.75531 41.920609)
60652,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,43907,60652-2020-10,POINT (-87.714238 41.745398)
60645,20,05/10/2020,05/16/2020,129,928,270,1944.2,636,3247,1332,6802.6,0.2,0.3,10,53,21.0,111.0,47732,60645-2020-20,POINT (-87.695049 42.008927)
60622,12,03/15/2020,03/21/2020,22,28,42,53,92,101,174,191.3,0.2,0.2,0,0,0.0,0.0,52793,60622-2020-12,POINT (-87.681818 41.902762)
60610,41,10/04/2020,10/10/2020,53,771,136,1976,1340,18434,3434,47243.7,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-41,POINT (-87.63581 41.90455)
60609,45,11/01/2020,11/07/2020,376,3639,611,5917.6,2234,33202,3633,53991.4,0.2,0.1,2,88,3.3,143.1,61495,60609-2020-45,POINT (-87.653382 41.812017)
60661,27,06/28/2020,07/04/2020,5,58,50,584.3,175,954,1763,9611.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-27,POINT (-87.644283 41.882786)
60620,35,08/23/2020,08/29/2020,34,1593,50,2339.3,1024,18268,1504,26826.8,0.0,0.1,1,74,1.5,108.7,68096,60620-2020-35,POINT (-87.651656 41.740873)
60624,51,12/13/2020,12/19/2020,101,2381,279,6585,915,23105,2531,63900.1,0.1,0.1,4,55,11.1,152.1,36158,60624-2020-51,POINT (-87.722735 41.879417)
60632,23,05/31/2020,06/06/2020,111,3081,122,3384.3,769,9003,845,9889.2,0.2,0.3,10,78,11.0,85.7,91039,60632-2020-23,POINT (-87.711251 41.810038)
60659,17,04/19/2020,04/25/2020,88,352,214,857.1,258,982,628,2391.2,0.3,0.3,7,22,17.0,53.6,41068,60659-2020-17,POINT (-87.703266 41.990803)
60603,48,11/22/2020,11/28/2020,4,37,341,3151.6,49,816,4174,69506,0.1,0.1,0,0,0.0,0.0,1174,60603-2020-48,POINT (-87.625473 41.880112)
60656,41,10/04/2020,10/10/2020,53,711,192,2578,615,9852,2230,35722.8,0.1,0.1,4,15,14.5,54.4,27579,60656-2020-41,POINT (-87.817934 41.974566)
60707,52,12/20/2020,12/26/2020,57,1734,132,4030.8,,4389,0,10202.5,0.0,0.1,4,31,9.3,72.1,43019,60707-2020-52,POINT (-87.808283 41.921777)
60639,12,03/15/2020,03/21/2020,14,14,16,15.5,57,64,63,70.7,0.1,0.1,1,1,1.1,1.1,90517,60639-2020-12,POINT (-87.75531 41.920609)
60637,26,06/21/2020,06/27/2020,14,641,30,1350.8,796,6995,1677,14740.6,0.0,0.1,1,25,2.1,52.7,47454,60637-2020-26,POINT (-87.604053 41.780991)
60651,36,08/30/2020,09/05/2020,59,2409,93,3810.6,991,18819,1568,29768.4,0.1,0.1,1,79,1.6,125.0,63218,60651-2020-36,POINT (-87.741017 41.901964)
60646,28,07/05/2020,07/11/2020,12,415,43,1482.8,553,5006,1976,17886.9,0.0,0.1,1,42,3.6,150.1,27987,60646-2020-28,POINT (-87.761826 41.993931)
60607,12,03/15/2020,03/21/2020,14,17,47,57.4,73,78,247,263.6,0.2,0.1,0,0,0.0,0.0,29591,60607-2020-12,POINT (-87.652727 41.876104)
60605,17,04/19/2020,04/25/2020,25,118,91,428.8,114,558,414,2027.7,0.1,0.1,0,0,0.0,0.0,27519,60605-2020-17,POINT (-87.623449 41.867824)
60654,20,05/10/2020,05/16/2020,6,132,31,689.8,144,666,752,3480.5,0.0,0.1,1,1,5.2,5.2,19135,60654-2020-20,POINT (-87.636354 41.892485)
60604,33,08/09/2020,08/15/2020,0,24,0,3069.1,35,339,4476,43350.4,0.0,0.1,0,0,0.0,0.0,782,60604-2020-33,POINT (-87.629029 41.878153)
60614,16,04/12/2020,04/18/2020,32,204,45,286.1,240,876,337,1228.5,0.1,0.2,15,24,21.0,33.7,71308,60614-2020-16,POINT (-87.652064 41.922605)
60613,15,04/05/2020,04/11/2020,32,147,64,293.3,126,470,251,937.9,0.2,0.2,4,5,8.0,10.0,50113,60613-2020-15,POINT (-87.661343 41.953742)
60616,19,05/03/2020,05/09/2020,38,310,70,569.2,362,1615,665,2965.3,0.1,0.2,2,25,3.7,45.9,54464,60616-2020-19,POINT (-87.629531 41.844869)
60608,34,08/16/2020,08/22/2020,106,2341,134,2955.6,1862,22211,2351,28042.4,0.1,0.1,0,77,0.0,97.2,79205,60608-2020-34,POINT (-87.670366 41.849879)
60613,20,05/10/2020,05/16/2020,14,331,28,660.5,298,1686,595,3364.4,0.1,0.2,3,23,6.0,45.9,50113,60613-2020-20,POINT (-87.661343 41.953742)
60602,9,02/28/2021,03/06/2021,3,97,241,7797.4,67,1990,5386,159967.8,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-9,POINT (-87.628309 41.883136)
60620,13,03/22/2020,03/28/2020,107,143,157,210,226,329,332,483.1,0.4,0.4,3,5,4.4,7.3,68096,60620-2020-13,POINT (-87.651656 41.740873)
60616,48,11/22/2020,11/28/2020,124,1996,228,3664.8,2090,38160,3837,70064.6,0.1,0.1,0,48,0.0,88.1,54464,60616-2020-48,POINT (-87.629531 41.844869)
60644,32,08/02/2020,08/08/2020,29,1468,61,3076.8,918,13463,1924,28217.2,0.0,0.1,0,93,0.0,194.9,47712,60644-2020-32,POINT (-87.756863 41.881113)
60659,16,04/12/2020,04/18/2020,78,264,190,642.8,230,724,560,1762.9,0.3,0.3,7,15,17.0,36.5,41068,60659-2020-16,POINT (-87.703266 41.990803)
60707,47,11/15/2020,11/21/2020,116,1239,270,2880.1,,4389,0,10202.5,0.0,0.1,1,15,2.3,34.9,43019,60707-2020-47,POINT (-87.808283 41.921777)
60626,11,03/08/2020,03/14/2020,,,,,4,4,8,8,0.0,0.0,0,0,0.0,0.0,49730,60626-2020-11,POINT (-87.669834 42.009469)
60604,18,04/26/2020,05/02/2020,5,11,639,1406.6,16,45,2046,5754.5,0.2,0.2,0,0,0.0,0.0,782,60604-2020-18,POINT (-87.629029 41.878153)
60603,31,07/26/2020,08/01/2020,0,9,0,766.6,24,253,2044,21550.3,0.0,0.1,0,0,0.0,0.0,1174,60603-2020-31,POINT (-87.625473 41.880112)
60601,28,07/05/2020,07/11/2020,4,93,27,633.7,201,1437,1370,9792.2,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-28,POINT (-87.622844 41.886262)
60605,12,03/21/2021,03/27/2021,28,1777,102,6457.4,1059,39220,3848,142519.7,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-12,POINT (-87.623449 41.867824)
60611,30,07/19/2020,07/25/2020,24,264,74,814.2,769,7198,2372,22198.2,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-30,POINT (-87.620291 41.894734)
60625,7,02/14/2021,02/20/2021,56,6129,71,7734.4,2255,84782,2846,106989.9,0.0,0.1,1,178,1.3,224.6,79243,60625-2021-7,POINT (-87.701816 41.971155)
60631,10,03/01/2020,03/07/2020,,,,,2,2,7,6.8,0.0,0.0,0,0,0.0,0.0,29529,60631-2020-10,POINT (-87.813371 41.995019)
60644,35,08/23/2020,08/29/2020,34,1548,71,3244.5,1077,16573,2257,34735.5,0.0,0.1,0,93,0.0,194.9,47712,60644-2020-35,POINT (-87.756863 41.881113)
60612,18,04/26/2020,05/02/2020,68,419,198,1221.2,412,1856,1201,5409.3,0.2,0.3,2,13,5.8,37.9,34311,60612-2020-18,POINT (-87.687011 41.88004)
60630,22,05/24/2020,05/30/2020,52,774,91,1349.7,608,4055,1060,7071.4,0.1,0.2,4,45,7.0,78.5,57344,60630-2020-22,POINT (-87.759611 41.971261)
60651,21,05/17/2020,05/23/2020,214,1521,338,2406,1016,5215,1607,8249.2,0.2,0.3,8,56,12.7,88.6,63218,60651-2020-21,POINT (-87.741017 41.901964)
60659,39,09/20/2020,09/26/2020,27,1121,66,2729.6,540,11305,1315,27527.5,0.1,0.1,0,45,0.0,109.6,41068,60659-2020-39,POINT (-87.703266 41.990803)
60617,21,05/17/2020,05/23/2020,132,1008,160,1221.3,1137,5756,1378,6974.1,0.1,0.2,4,45,4.8,54.5,82534,60617-2020-21,POINT (-87.556897 41.721257)
60827,1,01/03/2021,01/09/2021,8,254,28,888.8,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-1,POINT (-87.633087 41.650765)
60640,14,03/29/2020,04/04/2020,44,100,63,143.4,167,404,240,579.5,0.2,0.2,2,3,2.9,4.3,69715,60640-2020-14,POINT (-87.662232 41.971888)
